disease,model,origin,horizon,feature,importance,importance_norm
sifilis,xgboost,origin_202212,6,n_sifilis_l13,0.0031356187537312508,0.003135619219392538
sifilis,xgboost,origin_202212,6,n_sifilis_r3,0.23719730973243713,0.23719735443592072
sifilis,xgboost,origin_202212,6,n_sifilis_r6,0.34190645813941956,0.34190651774406433
sifilis,xgboost,origin_202212,6,n_sifilis_r12,0.26696211099624634,0.2669621706008911
sifilis,xgboost,origin_202212,6,evapot_l0,0.002089426387101412,0.002089426852762699
sifilis,xgboost,origin_202212,6,evapot_l1,0.002183457836508751,0.0021834583021700382
sifilis,xgboost,origin_202212,6,evapot_l3,0.0019594079349189997,0.001959408400580287
sifilis,xgboost,origin_202212,6,evapot_l12,0.002362934872508049,0.0023629353381693363
sifilis,xgboost,origin_202212,6,precip_l0,0.0023016943596303463,0.0023016948252916336
sifilis,xgboost,origin_202212,6,precip_l1,0.0021853805519640446,0.002185381017625332
sifilis,xgboost,origin_202212,6,precip_l3,0.0025274360086768866,0.002527436474338174
sifilis,xgboost,origin_202212,6,precip_l12,0.0021850750781595707,0.002185075543820858
sifilis,xgboost,origin_202212,6,temp_min_l0,0.0021183534990996122,0.0021183539647608995
sifilis,xgboost,origin_202212,6,temp_min_l1,0.002238457789644599,0.0022384582553058863
sifilis,xgboost,origin_202212,6,temp_min_l3,0.0022277485113590956,0.002227748977020383
sifilis,xgboost,origin_202212,6,temp_min_l12,0.0022254891227930784,0.0022254895884543657
sifilis,xgboost,origin_202212,6,temp_max_l0,0.0023704960476607084,0.0023704965133219957
sifilis,xgboost,origin_202212,6,temp_max_l1,0.0027263332158327103,0.0027263336814939976
sifilis,xgboost,origin_202212,6,temp_max_l3,0.002267027273774147,0.0022670277394354343
sifilis,xgboost,origin_202212,6,temp_max_l12,0.002222662093117833,0.0022226625587791204
sifilis,xgboost,origin_202212,6,umid_l0,0.0023418169002979994,0.0023418173659592867
sifilis,xgboost,origin_202212,6,umid_l1,0.0024223101790994406,0.002422310644760728
sifilis,xgboost,origin_202212,6,umid_l3,0.0024846605956554413,0.0024846610613167286
sifilis,xgboost,origin_202212,6,umid_l12,0.002249182667583227,0.0022491831332445145
sifilis,xgboost,origin_202212,6,populacao,0.062043461948633194,0.06204347312450409
sifilis,xgboost,origin_202212,6,dens_demog,0.003652801038697362,0.003652801737189293
sifilis,xgboost,origin_202212,6,ppc,0.0036909105256199837,0.0036909112241119146
sifilis,xgboost,origin_202212,6,urbanizacao,0.005146392621099949,0.0051463935524225235
sifilis,xgboost,origin_202212,6,tgt_month,0.003303571604192257,0.003303572302684188
sifilis,xgboost,origin_202212,6,mun_id,0.0060628317296504974,0.006062832660973072
sifilis,lgbm,origin_202212,12,n_sifilis_l0,60.0,0.01
sifilis,lgbm,origin_202212,12,n_sifilis_l1,44.0,0.007333333333333333
sifilis,lgbm,origin_202212,12,n_sifilis_l2,57.0,0.0095
sifilis,lgbm,origin_202212,12,n_sifilis_l3,66.0,0.011
sifilis,lgbm,origin_202212,12,n_sifilis_l6,65.0,0.010833333333333334
sifilis,lgbm,origin_202212,12,n_sifilis_l12,59.0,0.009833333333333333
sifilis,lgbm,origin_202212,12,n_sifilis_l13,64.0,0.010666666666666666
sifilis,lgbm,origin_202212,12,n_sifilis_r3,89.0,0.014833333333333334
sifilis,lgbm,origin_202212,12,n_sifilis_r6,178.0,0.029666666666666668
sifilis,lgbm,origin_202212,12,n_sifilis_r12,292.0,0.048666666666666664
sifilis,lgbm,origin_202212,12,evapot_l0,140.0,0.023333333333333334
sifilis,lgbm,origin_202212,12,evapot_l1,140.0,0.023333333333333334
sifilis,lgbm,origin_202212,12,evapot_l3,150.0,0.025
sifilis,lgbm,origin_202212,12,evapot_l12,121.0,0.020166666666666666
sifilis,lgbm,origin_202212,12,precip_l0,147.0,0.0245
sifilis,lgbm,origin_202212,12,precip_l1,189.0,0.0315
sifilis,lgbm,origin_202212,12,precip_l3,236.0,0.03933333333333333
sifilis,lgbm,origin_202212,12,precip_l12,250.0,0.041666666666666664
sifilis,lgbm,origin_202212,12,temp_min_l0,120.0,0.02
sifilis,lgbm,origin_202212,12,temp_min_l1,179.0,0.029833333333333333
sifilis,lgbm,origin_202212,12,temp_min_l3,191.0,0.03183333333333333
sifilis,lgbm,origin_202212,12,temp_min_l12,134.0,0.022333333333333334
sifilis,lgbm,origin_202212,12,temp_max_l0,119.0,0.019833333333333335
sifilis,lgbm,origin_202212,12,temp_max_l1,126.0,0.021
sifilis,lgbm,origin_202212,12,temp_max_l3,106.0,0.017666666666666667
sifilis,lgbm,origin_202212,12,temp_max_l12,121.0,0.020166666666666666
sifilis,lgbm,origin_202212,12,umid_l0,183.0,0.0305
sifilis,lgbm,origin_202212,12,umid_l1,147.0,0.0245
sifilis,lgbm,origin_202212,12,umid_l3,170.0,0.028333333333333332
sifilis,lgbm,origin_202212,12,umid_l12,171.0,0.0285
sifilis,lgbm,origin_202212,12,populacao,451.0,0.07516666666666667
sifilis,lgbm,origin_202212,12,dens_demog,277.0,0.04616666666666667
sifilis,lgbm,origin_202212,12,ppc,328.0,0.05466666666666667
sifilis,lgbm,origin_202212,12,urbanizacao,321.0,0.0535
sifilis,lgbm,origin_202212,12,tgt_month,119.0,0.019833333333333335
sifilis,lgbm,origin_202212,12,mun_id,390.0,0.065
sifilis,catboost,origin_202212,12,n_sifilis_l0,3.4101524999215203,0.03410152499921521
sifilis,catboost,origin_202212,12,n_sifilis_l1,0.9859614998680473,0.009859614998680476
sifilis,catboost,origin_202212,12,n_sifilis_l2,2.0558925172806064,0.02055892517280607
sifilis,catboost,origin_202212,12,n_sifilis_l3,1.916403054745033,0.019164030547450337
sifilis,catboost,origin_202212,12,n_sifilis_l6,3.114494273701176,0.03114494273701177
sifilis,catboost,origin_202212,12,n_sifilis_l12,0.6774927314851704,0.006774927314851706
sifilis,catboost,origin_202212,12,n_sifilis_l13,3.0642594193198396,0.030642594193198404
sifilis,catboost,origin_202212,12,n_sifilis_r3,7.9299807035168675,0.0792998070351687
sifilis,catboost,origin_202212,12,n_sifilis_r6,16.376545993511087,0.1637654599351109
sifilis,catboost,origin_202212,12,n_sifilis_r12,15.903135382984072,0.15903135382984077
sifilis,catboost,origin_202212,12,evapot_l0,1.109465838784692,0.011094658387846923
sifilis,catboost,origin_202212,12,evapot_l1,0.923959538576973,0.009239595385769732
sifilis,catboost,origin_202212,12,evapot_l3,0.7706021025978363,0.007706021025978366
sifilis,catboost,origin_202212,12,evapot_l12,0.7700724461868322,0.007700724461868325
sifilis,catboost,origin_202212,12,precip_l0,0.5363812287465436,0.005363812287465438
sifilis,catboost,origin_202212,12,precip_l1,0.6676957307412904,0.006676957307412906
sifilis,catboost,origin_202212,12,precip_l3,1.208925398676053,0.012089253986760534
sifilis,catboost,origin_202212,12,precip_l12,1.235412333366553,0.012354123333665533
sifilis,catboost,origin_202212,12,temp_min_l0,0.8041574893213589,0.008041574893213591
sifilis,catboost,origin_202212,12,temp_min_l1,0.7271460632102312,0.0072714606321023145
sifilis,catboost,origin_202212,12,temp_min_l3,0.8578908520212059,0.00857890852021206
sifilis,catboost,origin_202212,12,temp_min_l12,0.657002323246341,0.006570023232463412
sifilis,catboost,origin_202212,12,temp_max_l0,0.3954069825612992,0.003954069825612993
sifilis,catboost,origin_202212,12,temp_max_l1,0.454231883330637,0.004542318833306372
sifilis,catboost,origin_202212,12,temp_max_l3,1.0133772955081115,0.010133772955081118
sifilis,catboost,origin_202212,12,temp_max_l12,0.7341158083402435,0.007341158083402437
sifilis,catboost,origin_202212,12,umid_l0,0.8009007772227591,0.008009007772227593
sifilis,catboost,origin_202212,12,umid_l1,0.6740413398814724,0.006740413398814726
sifilis,catboost,origin_202212,12,umid_l3,0.5372816560456819,0.005372816560456821
sifilis,catboost,origin_202212,12,umid_l12,0.8190475965755311,0.008190475965755313
sifilis,catboost,origin_202212,12,populacao,5.768198212906511,0.057681982129065126
sifilis,catboost,origin_202212,12,dens_demog,8.468953505406171,0.08468953505406174
sifilis,catboost,origin_202212,12,ppc,7.3686838868654485,0.0736868388686545
sifilis,catboost,origin_202212,12,urbanizacao,5.342838711760634,0.053428387117606356
sifilis,catboost,origin_202212,12,tgt_month,0.38819997743831053,0.0038819997743831064
sifilis,catboost,origin_202212,12,mun_id,1.5316929443478287,0.01531692944347829
sifilis,xgboost,origin_202212,12,n_sifilis_l0,0.009783310815691948,0.009783311747014523
sifilis,xgboost,origin_202212,12,n_sifilis_l1,0.001270056702196598,0.0012700568186119199
sifilis,xgboost,origin_202212,12,n_sifilis_l2,0.018591351807117462,0.01859135366976261
sifilis,xgboost,origin_202212,12,n_sifilis_l3,0.002696242416277528,0.0026962426491081715
sifilis,xgboost,origin_202212,12,n_sifilis_l6,0.007303435821086168,0.007303436286747456
sifilis,xgboost,origin_202212,12,n_sifilis_l12,0.0030763663817197084,0.003076366614550352
sifilis,xgboost,origin_202212,12,n_sifilis_l13,0.0027947460766881704,0.002794746309518814
sifilis,xgboost,origin_202212,12,n_sifilis_r3,0.12993626296520233,0.12993627786636353
sifilis,xgboost,origin_202212,12,n_sifilis_r6,0.381550669670105,0.38155069947242737
sifilis,xgboost,origin_202212,12,n_sifilis_r12,0.2908570170402527,0.2908570468425751
sifilis,xgboost,origin_202212,12,evapot_l0,0.0023696860298514366,0.0023696862626820803
sifilis,xgboost,origin_202212,12,evapot_l1,0.0019514459418132901,0.001951446058228612
sifilis,xgboost,origin_202212,12,evapot_l3,0.0025790061336010695,0.002579006366431713
sifilis,xgboost,origin_202212,12,evapot_l12,0.0027253280859440565,0.0027253283187747
sifilis,xgboost,origin_202212,12,precip_l0,0.0019678063690662384,0.001967806601896882
sifilis,xgboost,origin_202212,12,precip_l1,0.0020084490533918142,0.002008449286222458
sifilis,xgboost,origin_202212,12,precip_l3,0.0028163380920886993,0.002816338324919343
sifilis,xgboost,origin_202212,12,precip_l12,0.0022118990309536457,0.0022118992637842894
sifilis,xgboost,origin_202212,12,temp_min_l0,0.002473682863637805,0.0024736830964684486
sifilis,xgboost,origin_202212,12,temp_min_l1,0.002142719691619277,0.0021427199244499207
sifilis,xgboost,origin_202212,12,temp_min_l3,0.0028203746769577265,0.00282037490978837
sifilis,xgboost,origin_202212,12,temp_min_l12,0.002263149246573448,0.002263149479404092
sifilis,xgboost,origin_202212,12,temp_max_l0,0.0024744230322539806,0.0024744232650846243
sifilis,xgboost,origin_202212,12,temp_max_l1,0.0023876666091382504,0.002387666841968894
sifilis,xgboost,origin_202212,12,temp_max_l3,0.0023064399138092995,0.002306440146639943
sifilis,xgboost,origin_202212,12,temp_max_l12,0.0025924984365701675,0.002592498669400811
sifilis,xgboost,origin_202212,12,umid_l0,0.0025959641207009554,0.002595964353531599
sifilis,xgboost,origin_202212,12,umid_l1,0.002465965459123254,0.0024659656919538975
sifilis,xgboost,origin_202212,12,umid_l3,0.002750035608187318,0.0027500358410179615
sifilis,xgboost,origin_202212,12,umid_l12,0.0026795468293130398,0.0026795470621436834
sifilis,xgboost,origin_202212,12,populacao,0.0659712702035904,0.06597127765417099
sifilis,xgboost,origin_202212,12,dens_demog,0.007576463744044304,0.007576464209705591
sifilis,xgboost,origin_202212,12,ppc,0.0047997962683439255,0.004799796734005213
sifilis,xgboost,origin_202212,12,urbanizacao,0.005965875927358866,0.005965876393020153
sifilis,xgboost,origin_202212,12,tgt_month,0.003430560464039445,0.0034305606968700886
sifilis,xgboost,origin_202212,12,mun_id,0.015814129263162613,0.015814131125807762
tuberculose,lgbm,origin_201912,1,n_tuberculose_l0,298.0,0.049666666666666665
tuberculose,lgbm,origin_201912,1,n_tuberculose_l1,81.0,0.0135
tuberculose,lgbm,origin_201912,1,n_tuberculose_l2,96.0,0.016
tuberculose,lgbm,origin_201912,1,n_tuberculose_l3,108.0,0.018
tuberculose,lgbm,origin_201912,1,n_tuberculose_l6,92.0,0.015333333333333332
tuberculose,lgbm,origin_201912,1,n_tuberculose_l12,69.0,0.0115
tuberculose,lgbm,origin_201912,1,n_tuberculose_l13,126.0,0.021
tuberculose,lgbm,origin_201912,1,n_tuberculose_r3,253.0,0.042166666666666665
tuberculose,lgbm,origin_201912,1,n_tuberculose_r6,244.0,0.04066666666666666
tuberculose,lgbm,origin_201912,1,n_tuberculose_r12,286.0,0.04766666666666667
tuberculose,lgbm,origin_201912,1,evapot_l0,134.0,0.022333333333333334
tuberculose,lgbm,origin_201912,1,evapot_l1,118.0,0.019666666666666666
tuberculose,lgbm,origin_201912,1,evapot_l3,104.0,0.017333333333333333
tuberculose,lgbm,origin_201912,1,evapot_l12,135.0,0.0225
tuberculose,lgbm,origin_201912,1,precip_l0,199.0,0.033166666666666664
tuberculose,lgbm,origin_201912,1,precip_l1,149.0,0.024833333333333332
tuberculose,lgbm,origin_201912,1,precip_l3,186.0,0.031
tuberculose,lgbm,origin_201912,1,precip_l12,154.0,0.025666666666666667
tuberculose,lgbm,origin_201912,1,temp_min_l0,155.0,0.025833333333333333
tuberculose,lgbm,origin_201912,1,temp_min_l1,86.0,0.014333333333333333
tuberculose,lgbm,origin_201912,1,temp_min_l3,178.0,0.029666666666666668
tuberculose,lgbm,origin_201912,1,temp_min_l12,167.0,0.027833333333333335
tuberculose,lgbm,origin_201912,1,temp_max_l0,170.0,0.028333333333333332
tuberculose,lgbm,origin_201912,1,temp_max_l1,140.0,0.023333333333333334
tuberculose,lgbm,origin_201912,1,temp_max_l3,143.0,0.023833333333333335
tuberculose,lgbm,origin_201912,1,temp_max_l12,147.0,0.0245
tuberculose,lgbm,origin_201912,1,umid_l0,190.0,0.03166666666666667
tuberculose,lgbm,origin_201912,1,umid_l1,198.0,0.033
tuberculose,lgbm,origin_201912,1,umid_l3,181.0,0.030166666666666668
tuberculose,lgbm,origin_201912,1,umid_l12,183.0,0.0305
tuberculose,lgbm,origin_201912,1,populacao,159.0,0.0265
tuberculose,lgbm,origin_201912,1,dens_demog,96.0,0.016
tuberculose,lgbm,origin_201912,1,ppc,251.0,0.041833333333333333
tuberculose,lgbm,origin_201912,1,urbanizacao,145.0,0.024166666666666666
tuberculose,lgbm,origin_201912,1,tgt_month,181.0,0.030166666666666668
tuberculose,lgbm,origin_201912,1,mun_id,398.0,0.06633333333333333
tuberculose,catboost,origin_201912,1,n_tuberculose_l0,7.51911089484654,0.07519110894846535
tuberculose,catboost,origin_201912,1,n_tuberculose_l1,2.906566205599734,0.029065662055997317
tuberculose,catboost,origin_201912,1,n_tuberculose_l2,2.428255451215694,0.024282554512156926
tuberculose,catboost,origin_201912,1,n_tuberculose_l3,4.069400539590726,0.04069400539590723
tuberculose,catboost,origin_201912,1,n_tuberculose_l6,1.3596332419343204,0.013596332419343195
tuberculose,catboost,origin_201912,1,n_tuberculose_l12,1.1669341735576313,0.011669341735576304
tuberculose,catboost,origin_201912,1,n_tuberculose_l13,10.15679324210657,0.10156793242106563
tuberculose,catboost,origin_201912,1,n_tuberculose_r3,14.027966539900923,0.14027966539900913
tuberculose,catboost,origin_201912,1,n_tuberculose_r6,21.861203096807177,0.2186120309680716
tuberculose,catboost,origin_201912,1,n_tuberculose_r12,11.787667512915121,0.11787667512915112
tuberculose,catboost,origin_201912,1,evapot_l0,0.3213369074914931,0.0032133690749149286
tuberculose,catboost,origin_201912,1,evapot_l1,0.34244683923545005,0.0034244683923544982
tuberculose,catboost,origin_201912,1,evapot_l3,0.37938121346605913,0.003793812134660589
tuberculose,catboost,origin_201912,1,evapot_l12,0.5892098709901867,0.005892098709901863
tuberculose,catboost,origin_201912,1,precip_l0,0.637261211176413,0.0063726121117641255
tuberculose,catboost,origin_201912,1,precip_l1,0.722106565498792,0.007221065654987915
tuberculose,catboost,origin_201912,1,precip_l3,1.0940539212600078,0.01094053921260007
tuberculose,catboost,origin_201912,1,precip_l12,0.7287419485815262,0.007287419485815257
tuberculose,catboost,origin_201912,1,temp_min_l0,0.9316795050533376,0.00931679505053337
tuberculose,catboost,origin_201912,1,temp_min_l1,0.1907562668732158,0.0019075626687321567
tuberculose,catboost,origin_201912,1,temp_min_l3,0.7131367029224548,0.0071313670292245425
tuberculose,catboost,origin_201912,1,temp_min_l12,0.8197697033287988,0.008197697033287982
tuberculose,catboost,origin_201912,1,temp_max_l0,0.5791913012932808,0.005791913012932803
tuberculose,catboost,origin_201912,1,temp_max_l1,0.396298707742935,0.003962987077429347
tuberculose,catboost,origin_201912,1,temp_max_l3,0.6251687645916357,0.006251687645916353
tuberculose,catboost,origin_201912,1,temp_max_l12,0.75203786211732,0.007520378621173195
tuberculose,catboost,origin_201912,1,umid_l0,0.8644310546928289,0.008644310546928283
tuberculose,catboost,origin_201912,1,umid_l1,0.6576727725279018,0.006576727725279013
tuberculose,catboost,origin_201912,1,umid_l3,0.8813609127660067,0.008813609127660061
tuberculose,catboost,origin_201912,1,umid_l12,0.577456058263091,0.005774560582630906
tuberculose,catboost,origin_201912,1,populacao,3.126156218644559,0.03126156218644557
tuberculose,catboost,origin_201912,1,dens_demog,1.0177769951944788,0.010177769951944781
tuberculose,catboost,origin_201912,1,ppc,3.3490590690540007,0.03349059069053999
tuberculose,catboost,origin_201912,1,urbanizacao,1.3299012338685885,0.013299012338685875
tuberculose,catboost,origin_201912,1,tgt_month,0.14612742074441054,0.0014612742074441045
tuberculose,catboost,origin_201912,1,mun_id,0.9439500741468374,0.009439500741468368
tuberculose,xgboost,origin_201912,1,n_tuberculose_l0,0.2036963552236557,0.2036963552236557
tuberculose,xgboost,origin_201912,1,n_tuberculose_l1,0.04400065168738365,0.04400065168738365
tuberculose,xgboost,origin_201912,1,n_tuberculose_l2,0.011766376905143261,0.011766376905143261
tuberculose,xgboost,origin_201912,1,n_tuberculose_l3,0.005702166352421045,0.005702166352421045
tuberculose,xgboost,origin_201912,1,n_tuberculose_l6,0.00462229223921895,0.00462229223921895
tuberculose,xgboost,origin_201912,1,n_tuberculose_l12,0.0019810281228274107,0.0019810281228274107
tuberculose,xgboost,origin_201912,1,n_tuberculose_l13,0.0032900169026106596,0.0032900169026106596
tuberculose,xgboost,origin_201912,1,n_tuberculose_r3,0.46709713339805603,0.46709713339805603
tuberculose,xgboost,origin_201912,1,n_tuberculose_r6,0.20078711211681366,0.20078711211681366
tuberculose,xgboost,origin_201912,1,n_tuberculose_r12,0.013119845651090145,0.013119845651090145
tuberculose,xgboost,origin_201912,1,evapot_l0,0.0012284801341593266,0.0012284801341593266
tuberculose,xgboost,origin_201912,1,evapot_l1,0.0012547943042591214,0.0012547943042591214
tuberculose,xgboost,origin_201912,1,evapot_l3,0.0012985514476895332,0.0012985514476895332
tuberculose,xgboost,origin_201912,1,evapot_l12,0.0013064246159046888,0.0013064246159046888
tuberculose,xgboost,origin_201912,1,precip_l0,0.0015350927133113146,0.0015350927133113146
tuberculose,xgboost,origin_201912,1,precip_l1,0.0012800535187125206,0.0012800535187125206
tuberculose,xgboost,origin_201912,1,precip_l3,0.0014658410800620914,0.0014658410800620914
tuberculose,xgboost,origin_201912,1,precip_l12,0.001460377243347466,0.001460377243347466
tuberculose,xgboost,origin_201912,1,temp_min_l0,0.0013898186152800918,0.0013898186152800918
tuberculose,xgboost,origin_201912,1,temp_min_l1,0.001317724701948464,0.001317724701948464
tuberculose,xgboost,origin_201912,1,temp_min_l3,0.0013792342506349087,0.0013792342506349087
tuberculose,xgboost,origin_201912,1,temp_min_l12,0.0013972381129860878,0.0013972381129860878
tuberculose,xgboost,origin_201912,1,temp_max_l0,0.001504144980572164,0.001504144980572164
tuberculose,xgboost,origin_201912,1,temp_max_l1,0.001422382891178131,0.001422382891178131
tuberculose,xgboost,origin_201912,1,temp_max_l3,0.0014195138355717063,0.0014195138355717063
tuberculose,xgboost,origin_201912,1,temp_max_l12,0.0014894033083692193,0.0014894033083692193
